text,label,source
: وراحت امي مطلعالنا ظرف احمر... سالتها .؟ قالتلي دا جواب من باباكي الله يرحمه ... قلتلها هو لسه بيبعتلك جوابات ؟,متفاجئ,emotional_tone
انا هنتحر,حزين,emotional_tone
لم اري معتوه ولا اتفه من هذا الانسان مطبل ومن عبده الحكام ????????????  احمد موسي,غاضب,emotional_tone
اتحاد الكره مستخسر يجيب طقم ترنجات ولبس نضيف للعيال الغلابه اللي مشاركه في الاوليمبياد مش كفايه مفيش support لهم يا اتحاد فاشل,حزين,emotional_tone
جو البيت كان رايق بدون إزعاج والحمدلله على هالنعمة.,هادئ,synthetic_calm
الانثي لا تبكي علي رجل او غيابه ! بقدر ما تبكي علي { قلبها } وعلي نبضٍ زرعته في وريدها .. و حصدته خيبه,حزين,emotional_tone
نفسي كده في فلورز كتييييير  حرب الفولورز برعايه سيزار وترمس افندي,سعيد,emotional_tone
اليوم كامل ما عندي طاقة حتى للأشياء البسيطة وأتمنى ألقى وقت أريح فيه بالي.,تعبان,synthetic_tired
الـــف مبرووووك,سعيد,emotional_tone
وقتي الحالي كان بسيط وبدون ضغوط وحسّيت أني أتنفس براحة.,هادئ,synthetic_calm
حتي الحشيش بيقلب المواجع و بقي يطلب بنكد,حزين,emotional_tone
من كثر التفكير أحس أني مستنزف بالكامل وأحتاج أرتاح شوي.,تعبان,synthetic_tired
مُش معقول كميه الفضول اللي انتم عايشين فيه,متفاجئ,emotional_tone
تركي العواد اعتّذر ..فمقالك لو قراه احد الاطفال بالصفوف الابتدائيه ..سوف يقّول هذا حديث قبيّح! فكيف بالمتزنّين(العاقلين)! غريب امرك يا تركي,غاضب,emotional_tone
ممدوح المنسدح يقذف فتاه. لازم يتربي ومارح يتربي الا اذا انسجن,غاضب,emotional_tone
من بدري مليان تعب داخلي وأتمنى ألقى وقت أريح فيه بالي.,تعبان,synthetic_tired
جو البيت مليان هدوء وكأن كل شيء في مكانه الصحيح.,هادئ,synthetic_calm
salyy: قبل ان التقي بك كانت حياتي اقل حزن كان كل شئ سهل قبل ان تكون حبيبي,حزين,emotional_tone
مره خايفه يالله😭,متوتر,emotional_tone
صوتها بيوهب قلبي حياه ♪♬,سعيد,emotional_tone
:  حساب قناه المجتمع طلع شيعي عرفت الان من هم اخوان السعوديه ولماذا نحذر منهم لانهم هم الطابور الخامس,غاضب,emotional_tone
اي خايف هالخلايق انها تحسدني فيك,متوتر,emotional_tone
حاليًا مرتاح نفسيًا وحسّيت أن قلبي مطمّن.,هادئ,synthetic_calm
جو البيت مرتاح نفسيًا وحسّيت أني أتنفس براحة.,هادئ,synthetic_calm
و تعليقها كريه جدا .. الاوليمبياد الماضيه الناس كرهوا الوليمبياد بسببها,غاضب,emotional_tone
فعلًا الاوليمبياد حسستني اني مليش لازمه اكتر ما كنت حاسه اني مليش لازمه,حزين,emotional_tone
مسائي فيه سلام داخلي بدون أي دراما أو مشاكل.,هادئ,synthetic_calm
حاليًا كان بسيط وبدون ضغوط والحمدلله على هالنعمة.,هادئ,synthetic_calm
اكثر شي خايف انه يصير .. بيصيرله زي رومن رينز,متوتر,emotional_tone
اليوم مليان تعب داخلي وأحتاج أوقف كل شيء بس عشان أتنفس.,تعبان,synthetic_tired
ابو غازي امسك اعصابك لا تهور ????,متوتر,emotional_tone
ياكريم يا سخي *wink* ????❤️,سعيد,emotional_tone
elarabi الرجال يكبرون فرحا بتقدمهم وانتصاراتهم في حلب يا مغفل تقول,غاضب,emotional_tone
mehsen:  حاكموا السراق المشكله العبيدي صار مثل قائد الضروره وهو اتعس من نفس القائد شعب يحب الطواغيت والظالمين,غاضب,emotional_tone
:   حبيبي اوباما افلامك محروقه انت تدعم داعش والمجوس ايران هذه لعبه صهيو ايرانيه امريكي ملابس داعش امريكيه واتحداك يار…,غاضب,emotional_tone
:  الحسم العسكري لابد منه ولابد ما تحترق  صنعاء مثل ما احترقت  عدن و  الضالع و  تعز ودمرت جميعها من قبل الحوثي وعفاش اتباع ال…,غاضب,emotional_tone
من كثر التفكير أحس أني مستنزف بالكامل وأحس أني مستهلك من كثر الإلتزامات.,تعبان,synthetic_tired
!!! هو الهزار ممنوع ايه الاسلوب دا,متفاجئ,emotional_tone
بل لعنه الله عليكم وعلي ايران ياكل فقد دمرتم اليمن لصالح المشروع الفارسي,غاضب,emotional_tone
هتبقي مش مقنعه خالص لو عمر ابوه كانت اول حاجه فكرت فيها لما طليقها خطفه انها تروح لعمر و تحكيله,حزين,emotional_tone
وانا اللي كنت خايفه علي جزر المالديف,متوتر,emotional_tone
والله اشبيليه فريق مرعب الله يعيننا عليهم💔,متوتر,emotional_tone
قوم نحرق هالمدينه.,غاضب,emotional_tone
تخيل خايف اعيش بهالدنيا بدونك!,متوتر,emotional_tone
جو البيت مرتاح نفسيًا وحسّيت أني أتنفس براحة.,هادئ,synthetic_calm
من كثر التفكير مليان تعب داخلي وحاس أن النوم هو الحل الآن.,تعبان,synthetic_tired
kazzuz ممكن علي مناطق معينه,سعيد,emotional_tone
حاليًا ما فيه توتر أو قلق وهذا النوع من الأيام يعجبني.,هادئ,synthetic_calm
انا حليت مش عارف ازاي بس حليت اقسم بالله 😂😂,متفاجئ,emotional_tone
هو مش اللعب مع واحد اسرائيلي ف الاوليمبياد ده يعتبر تطبيع ولا ايه يا اخوانا,متفاجئ,emotional_tone
كتبت 3 تويتات عن لاعبات الطائره الشاطئيه تقوم صحيفه اسبانيه تلخصهم في: ثقافتين مختلفتين يستمتعان بنفس الرياضه،هذا ما تفعله بنا الاوليمبياد».,متفاجئ,emotional_tone
ان ما طالوك عابوك فيك والقافله تسير وكلاب مقديشو تنبح هههه  امجد بطل ✌????️❤️     كلنا ضد مريم بيفور63,غاضب,emotional_tone
وشايفه نفسي تدريجيًا بتحول لكل اللي كنت مرعوبه منه ومش عارفه اعمل ايه عشان امنع ده ومش قادره اتقبّل ان ده بقي امر الواقع، مش عايزه اكرهني .,متوتر,emotional_tone
وقتي الحالي ما فيه توتر أو قلق وحسّيت أني أتنفس براحة.,هادئ,synthetic_calm
وقتي الحالي أقرب للسكينة وكأن كل شيء في مكانه الصحيح.,هادئ,synthetic_calm
يمرونَ من امامناً⁰يتجاوزون بَحّه الصوت المكسور ⁰وكانَّ شيئاً لم يكن,حزين,emotional_tone
انا لوحدي بالغرفه يمه والله خايفه 😭💔💔💔,متوتر,emotional_tone
انا مس عشاك كره القدم النسائيه ماتش فرنسا وامريكا ف الاوليمبياد ماتش جميل ولذيذ الله ينور,سعيد,emotional_tone
هاليومين مرتاح نفسيًا وكأن كل شيء في مكانه الصحيح.,هادئ,synthetic_calm
اليوم كان رايق بدون إزعاج والحمدلله على هالنعمة.,هادئ,synthetic_calm
حاليًا كان هادئ ومرتاح وحسّيت أني أتنفس براحة.,هادئ,synthetic_calm
من يملك الاخلاق والادب يسكن في القلوب الي الادب,سعيد,emotional_tone
حاليًا كان بسيط وبدون ضغوط وما كان في شيء يضايقني.,هادئ,synthetic_calm
تركي العواد يسيء للسعوديات لا يضر السحاب نبح الكلاب,غاضب,emotional_tone
اخي لتعلم فقط ان جهاد النكتح هاذا افتراء علي اهل السنه وتزوير ولاحتي داعش تفعلها هذه المصطلحات اخرجها الشيعه لكي يشوهو الاسلام,غاضب,emotional_tone
: اذناب ايران الاشكال هاذي اعداء الانسانيه ولسلام الخليجي ولعربي ولعالمي الله ينتقم منهم قولوامين  عينات مستحيل اهضمها h…,غاضب,emotional_tone
هاليومين كان بسيط وبدون ضغوط وحسّيت أن قلبي مطمّن.,هادئ,synthetic_calm
يا جماعه الليل بالشتا مخيييييف 😂💔 هدوووء مخييف جدا واي صوت بالشارع لو هو صوت مشي اسمعه,متوتر,emotional_tone
تنام عيناي .. ولا ينام قلبي ! يالبعثرات قلبي .. الا تهدا !!  مشتاق,حزين,emotional_tone
لقد تم تعطيل الحساب,حزين,emotional_tone
كسبوا المانيا وانا اعتبرت دي مفاجاه الاوليمبياد خلاص 😅,متفاجئ,emotional_tone
1:     حضرتك ومن غير ما يرجع مصر فين القضايا المرفوعه؟ مفيش؟ لان مفيش حاجه عليه..لكن بيقولوا انه فاسد..بي…,غاضب,emotional_tone
هههههههههههههههههههههه صح والله,سعيد,emotional_tone
: بالصوره..  «النابالم» الروسي يحرق  داريا السوريه !  اللهم دمر روسيا ومن ايدهم ومن وقف مع الطاغيه بشار,غاضب,emotional_tone
homidan لا عشان اسبك اسبك و اطي علي خشمك انت وياه يا عديمي المروؤه . انقلع يا نتن .,غاضب,emotional_tone
